time,dhi_pyr,ghi_pyr_1,dni_pyr_1,dni_pyr_2,air_temperature,relative_humidity,barometric_pressure,precipitation,wind_speed,wind_from_direction,sensor_cleaning
2020-12-21 13:15:00,156.57,1036.53,946.45,953.06,35.91,67.22,999.72,0.0,3.75,70.7,0.0
2020-12-21 13:30:00,129.07,1005.32,947.98,954.29,37.8,68.54,999.59,0.0,3.67,90.64,0.0
2020-12-21 13:45:00,199.89,993.98,937.41,943.52,37.69,68.59,999.2,0.0,5.67,107.35,0.0
2020-12-21 14:00:00,125.77,942.69,933.49,943.56,35.67,72.71,999.23,0.0,4.57,64.86,0.0
2020-12-21 14:15:00,122.64,909.1,926.06,935.44,34.4,72.04,998.89,0.0,4.37,67.93,0.0
2020-12-21 14:30:00,131.24,881.07,919.36,927.23,34.97,73.53,998.86,0.0,4.75,76.55,0.0
2020-12-21 14:45:00,141.95,843.0,905.59,913.84,33.29,72.87,998.58,0.0,4.95,76.42,0.0
2020-12-21 15:00:00,160.35,813.48,893.71,900.63,33.32,71.51,998.56,0.0,5.2,88.55,0.0
2020-12-21 15:15:00,172.33,666.6,716.04,717.53,33.41,73.41,998.28,0.0,4.7,82.86,0.0
2020-12-21 15:30:00,229.46,671.53,731.75,734.49,33.66,73.35,998.04,0.0,4.46,81.53,0.0
2020-12-21 15:45:00,243.38,656.66,731.52,736.22,33.79,76.2,997.89,0.0,5.31,84.64,0.0
2020-12-21 16:00:00,205.57,522.53,548.13,556.45,32.74,74.98,997.79,0.0,4.79,85.15,0.0
2020-12-21 16:15:00,211.71,387.77,346.29,351.07,32.56,75.01,997.88,0.0,5.14,91.22,0.0
2020-12-21 16:30:00,196.61,342.02,314.47,320.31,31.93,76.33,997.87,0.0,4.87,92.33,0.0
2020-12-21 16:45:00,179.87,274.65,235.32,231.71,31.4,77.46,997.85,0.0,4.21,110.29,0.0
2020-12-21 17:00:00,123.84,143.52,61.1,61.55,30.96,78.35,998.13,0.0,4.48,105.24,0.0
2020-12-21 17:15:00,90.45,94.18,9.41,13.19,30.67,78.37,998.12,0.0,3.46,101.17,0.0
2020-12-21 17:30:00,67.13,67.3,0.67,7.11,30.21,80.47,998.12,0.0,3.95,113.49,0.0
2020-12-21 17:45:00,48.84,47.46,19.22,17.34,29.78,81.57,998.29,0.0,4.6,95.22,0.0
2020-12-21 18:00:00,37.94,56.62,183.87,183.53,29.71,81.27,998.48,0.0,4.66,80.79,0.0
2020-12-21 18:15:00,35.02,32.3,0.0,0.0,29.51,81.82,998.56,0.0,4.86,79.48,0.0
2020-12-21 18:30:00,14.59,15.3,0.0,0.0,29.47,81.49,998.68,0.0,4.25,87.31,0.0
2020-12-21 18:45:00,0.0,0.0,0.0,0.0,29.28,84.0,998.69,0.0,3.85,81.9,0.0
2020-12-21 19:00:00,0.0,0.0,0.0,0.0,29.17,84.56,999.0,0.0,3.92,103.32,0.0
2020-12-21 19:15:00,0.0,0.0,0.0,0.0,29.05,84.04,998.93,0.0,5.04,79.25,0.0
2020-12-21 19:30:00,0.0,0.0,0.0,0.0,29.03,84.38,999.17,0.0,5.21,78.03,0.0
2020-12-21 19:45:00,0.0,0.0,0.0,0.0,29.12,83.35,999.29,0.0,5.4,81.09,0.0
2020-12-21 20:00:00,0.0,0.0,0.0,0.0,29.12,83.26,999.59,0.0,5.09,73.22,0.0
2020-12-21 20:15:00,0.0,0.0,0.0,0.0,29.19,82.33,999.92,0.0,4.94,86.74,0.0
2020-12-21 20:30:00,0.0,0.0,0.0,0.0,29.25,82.46,1000.39,0.0,4.87,90.22,0.0
2020-12-21 20:45:00,0.0,0.0,0.0,0.0,29.26,82.42,1000.44,0.0,4.44,66.96,0.0
2020-12-21 21:00:00,0.0,0.0,0.0,0.0,29.05,83.24,1000.65,0.0,4.52,73.6,0.0
2020-12-21 21:15:00,0.0,0.0,0.0,0.0,29.05,83.18,1000.74,0.0,4.5,85.86,0.0
2020-12-21 21:30:00,0.0,0.0,0.0,0.0,29.05,83.2,1000.75,0.0,4.99,72.6,0.0
2020-12-21 21:45:00,0.0,0.0,0.0,0.0,28.97,82.88,1000.81,0.0,3.59,74.3,0.0
2020-12-21 22:00:00,0.0,0.0,0.0,0.0,29.01,82.9,1000.97,0.0,4.39,71.16,0.0
2020-12-21 22:15:00,0.0,0.0,0.0,0.0,28.85,83.24,1000.96,0.0,3.97,69.02,0.0
2020-12-21 22:30:00,0.0,0.0,0.0,0.0,28.78,83.59,1001.13,0.0,3.25,66.0,0.0
2020-12-21 22:45:00,0.0,0.0,0.0,0.0,28.54,84.05,1001.07,0.0,3.54,64.81,0.0
2020-12-21 23:00:00,0.0,0.0,0.0,0.0,28.44,84.32,1001.01,0.0,2.91,61.44,0.0
2020-12-21 23:15:00,0.0,0.0,0.0,0.0,28.46,84.19,1000.88,0.0,3.72,70.82,0.0
2020-12-21 23:30:00,0.0,0.0,0.0,0.0,28.28,84.54,1000.93,0.0,3.06,60.03,0.0
2020-12-21 23:45:00,0.0,0.0,0.0,0.0,28.22,84.49,1000.83,0.0,2.97,58.48,0.0
2020-12-22 00:00:00,0.0,0.0,0.0,0.0,28.29,85.71,1000.72,0.0,1.66,62.63,0.0
2020-12-22 00:15:00,0.0,0.0,0.0,0.0,27.92,86.56,1000.52,0.0,1.91,46.92,0.0
2020-12-22 00:30:00,0.0,0.0,0.0,0.0,27.75,87.72,1000.23,0.0,2.65,43.49,0.0
2020-12-22 00:45:00,0.0,0.0,0.0,0.0,27.43,87.72,1000.12,0.0,1.97,359.32,0.0
2020-12-22 01:00:00,0.0,0.0,0.0,0.0,27.3,87.95,1000.07,0.0,1.44,64.31,0.0
2020-12-22 01:15:00,0.0,0.0,0.0,0.0,27.5,87.99,999.99,0.0,1.73,346.65,0.0
2020-12-22 01:30:00,0.0,0.0,0.0,0.0,27.55,87.67,999.88,0.0,1.61,50.29,0.0
2020-12-22 01:45:00,0.0,0.0,0.0,0.0,27.33,87.77,999.74,0.0,1.9,249.35,0.0
2020-12-22 02:00:00,0.0,0.0,0.0,0.0,27.25,88.73,999.72,0.0,1.33,63.49,0.0
2020-12-22 02:15:00,0.0,0.0,0.0,0.0,26.92,89.16,999.61,0.0,1.58,55.06,0.0
2020-12-22 02:30:00,0.0,0.0,0.0,0.0,27.09,89.07,999.6,0.0,2.42,65.08,0.0
2020-12-22 02:45:00,0.0,0.0,0.0,0.0,27.02,89.12,999.58,0.0,2.25,59.01,0.0
2020-12-22 03:00:00,0.0,0.0,0.0,0.0,27.08,88.17,999.75,0.0,1.79,55.57,0.0
2020-12-22 03:15:00,0.0,0.0,0.0,0.0,27.22,88.56,999.75,0.0,1.16,356.82,0.0
2020-12-22 03:30:00,0.0,0.0,0.0,0.0,26.99,88.94,999.91,0.0,2.71,47.7,0.0
2020-12-22 03:45:00,0.0,0.0,0.0,0.0,26.95,89.07,999.97,0.0,1.66,335.16,0.0
2020-12-22 04:00:00,0.0,0.0,0.0,0.0,26.71,89.89,1000.13,0.0,1.28,354.81,0.0
2020-12-22 04:15:00,0.0,0.0,0.0,0.0,26.41,90.46,1000.16,0.0,1.42,341.84,0.0
2020-12-22 04:30:00,0.0,0.0,0.0,0.0,26.32,90.58,1000.24,0.0,1.65,344.07,0.0
2020-12-22 04:45:00,0.0,0.0,0.0,0.0,26.26,91.09,1000.04,0.0,1.46,130.81,0.0
2020-12-22 05:00:00,0.0,0.0,0.0,0.0,26.23,91.6,1000.14,0.0,1.3,50.09,0.0
2020-12-22 05:15:00,0.0,0.0,0.0,0.0,26.1,91.87,1000.21,0.0,0.87,353.78,0.0
2020-12-22 05:30:00,0.0,0.0,0.0,0.0,25.88,92.28,1000.39,0.0,0.61,356.0,0.0
2020-12-22 05:45:00,0.0,0.0,0.0,0.0,25.97,92.55,1000.53,0.0,1.57,359.98,0.0
2020-12-22 06:00:00,5.84,5.39,0.0,0.0,25.91,92.87,1000.8,0.0,0.98,352.32,0.0
2020-12-22 06:15:00,20.45,21.42,0.0,0.0,26.14,93.18,1000.92,0.0,0.8,355.2,0.0
2020-12-22 06:30:00,55.92,69.56,130.02,132.75,26.87,92.65,1001.06,0.0,0.87,359.82,0.0
2020-12-22 06:45:00,73.07,87.37,201.38,203.36,27.17,91.08,1001.13,0.0,1.42,77.38,0.0
2020-12-22 07:00:00,78.08,105.93,135.69,135.73,27.62,90.62,1001.19,0.0,1.81,93.39,0.0
2020-12-22 07:15:00,122.78,122.21,91.17,93.63,27.92,90.31,1001.36,0.0,2.23,58.22,0.0
2020-12-22 07:30:00,137.26,281.54,457.88,457.81,29.25,88.94,1001.35,0.0,3.31,49.67,0.0
2020-12-22 07:45:00,281.1,366.1,399.7,391.78,29.61,86.41,1001.48,0.0,2.74,356.67,0.0
2020-12-22 08:00:00,197.31,363.2,426.12,428.94,29.62,86.38,1001.54,0.0,4.55,69.35,0.0
2020-12-22 08:15:00,246.24,351.2,314.77,319.32,29.89,86.11,1001.62,0.0,2.95,66.93,0.0
2020-12-22 08:30:00,276.28,468.21,319.51,336.67,29.5,86.1,1001.76,0.0,4.02,70.19,0.0
2020-12-22 08:45:00,314.03,662.94,570.41,603.14,29.32,88.78,1001.75,0.0,2.58,355.14,0.0
2020-12-22 09:00:00,359.15,871.65,777.41,776.03,33.17,88.17,1001.73,0.0,3.08,348.37,1.0
2020-12-22 09:15:00,340.45,799.27,778.97,777.48,32.74,77.31,1001.84,0.0,2.85,48.41,0.0
2020-12-22 09:30:00,227.23,826.53,854.64,856.52,32.68,78.15,1001.74,0.0,3.66,358.95,0.0
2020-12-22 09:45:00,410.58,943.58,853.86,855.05,33.38,75.4,1001.5,0.0,3.5,358.89,0.0
2020-12-22 10:00:00,310.97,986.23,853.41,862.76,32.94,80.3,1001.52,0.0,2.81,60.6,0.0
2020-12-22 10:15:00,308.57,846.79,663.72,669.61,31.06,80.92,1001.51,0.0,3.1,55.84,0.0
2020-12-22 10:30:00,248.34,548.14,355.12,352.46,31.1,84.32,1001.32,0.0,3.03,356.67,0.0
2020-12-22 10:45:00,257.11,264.4,7.35,8.12,30.28,86.28,1001.3,0.0,2.7,73.05,0.0
2020-12-22 11:00:00,423.33,876.64,572.39,563.24,31.76,83.21,1000.98,0.0,2.78,54.17,0.0
2020-12-22 11:15:00,419.33,518.1,108.36,108.72,32.37,82.3,1000.72,0.0,1.71,311.97,0.0
2020-12-22 11:30:00,464.69,1218.47,795.06,801.65,33.13,82.99,1000.53,0.0,2.24,59.58,0.0
2020-12-22 11:45:00,522.0,1340.33,885.25,888.45,33.87,76.16,1000.18,0.0,3.14,359.04,0.0
2020-12-22 12:00:00,470.59,1309.11,913.19,914.81,34.49,73.72,1000.07,0.0,4.3,300.73,0.0
2020-12-22 12:15:00,514.02,1161.29,914.77,920.22,34.23,75.87,1000.0,0.0,3.81,76.06,0.0
2020-12-22 12:30:00,384.23,1240.77,910.24,917.69,34.2,74.05,999.89,0.0,3.42,72.97,0.0
2020-12-22 12:45:00,374.47,1204.48,897.53,905.32,35.1,73.37,999.61,0.0,3.9,101.32,0.0
2020-12-22 13:00:00,252.12,1100.41,920.62,925.84,34.74,72.66,999.36,0.0,5.12,81.01,0.0
2020-12-22 13:15:00,266.62,1096.1,919.28,924.43,34.73,73.52,999.04,0.0,5.04,92.83,0.0
2020-12-22 13:30:00,304.6,1074.92,908.7,915.18,35.8,72.19,998.93,0.0,4.56,73.69,0.0
2020-12-22 13:45:00,204.92,1011.79,909.85,915.53,35.61,70.65,998.72,0.0,4.15,88.31,0.0
2020-12-22 14:00:00,268.79,987.67,906.63,910.91,35.7,70.76,998.34,0.0,4.95,84.68,0.0
2020-12-22 14:15:00,184.6,939.39,901.26,906.64,35.65,70.61,998.1,0.0,3.49,72.49,0.0
2020-12-22 14:30:00,254.03,945.53,890.86,898.71,34.95,72.86,997.99,0.0,4.87,68.8,0.0
2020-12-22 14:45:00,242.88,906.75,877.8,883.41,35.21,70.93,997.73,0.0,3.22,80.27,0.0
2020-12-22 15:00:00,263.57,846.55,858.2,861.5,35.05,71.88,997.63,0.0,4.16,79.16,0.0
2020-12-22 15:15:00,261.15,771.62,848.59,850.31,34.58,72.75,997.48,0.0,4.8,95.48,0.0
2020-12-22 15:30:00,299.0,729.28,775.65,774.19,33.55,75.46,997.28,0.0,5.5,87.38,0.0
2020-12-22 15:45:00,295.14,664.76,759.77,758.44,32.53,77.17,997.27,0.0,5.86,79.02,0.0
2020-12-22 16:00:00,244.61,632.47,753.77,751.76,32.58,76.82,997.27,0.0,5.99,76.55,0.0
2020-12-22 16:15:00,241.78,581.8,714.83,716.21,31.95,77.08,997.11,0.0,5.25,84.78,0.0
2020-12-22 16:30:00,251.04,476.85,543.01,551.98,31.74,78.59,997.33,0.0,4.71,89.2,0.0
2020-12-22 16:45:00,219.13,451.54,634.58,634.37,32.06,78.76,997.42,0.0,4.86,85.81,0.0
2020-12-22 17:00:00,200.92,409.54,616.56,621.28,31.84,78.89,997.43,0.0,4.71,96.62,0.0
2020-12-22 17:15:00,143.07,259.92,478.31,477.95,30.8,80.53,997.43,0.0,5.52,86.43,0.0
2020-12-22 17:30:00,78.82,166.06,446.48,449.31,30.35,80.76,997.45,0.0,4.6,76.76,0.0
2020-12-22 17:45:00,57.02,135.73,391.9,399.9,30.52,80.55,997.43,0.0,3.85,71.01,0.0
2020-12-22 18:00:00,49.62,83.24,248.41,259.19,30.3,82.07,997.5,0.0,5.14,98.43,0.0
2020-12-22 18:15:00,23.25,22.83,0.0,0.0,29.61,82.42,997.71,0.0,3.86,89.81,0.0
2020-12-22 18:30:00,5.84,5.38,0.0,0.0,29.41,82.42,998.02,0.0,4.99,87.32,0.0
2020-12-22 18:45:00,0.0,0.0,0.0,0.0,29.34,83.18,998.04,0.0,4.65,91.43,0.0
2020-12-22 19:00:00,0.0,0.0,0.0,0.0,29.33,84.08,998.32,0.0,4.36,107.82,0.0
2020-12-22 19:15:00,0.0,0.0,0.0,0.0,29.21,84.29,998.51,0.0,4.05,93.86,0.0
2020-12-22 19:30:00,0.0,0.0,0.0,0.0,29.17,84.43,998.75,0.0,3.91,85.59,0.0
2020-12-22 19:45:00,0.0,0.0,0.0,0.0,29.07,84.32,998.94,0.0,3.91,84.53,0.0
2020-12-22 20:00:00,0.0,0.0,0.0,0.0,29.1,83.9,999.19,0.0,4.25,91.3,0.0
2020-12-22 20:15:00,0.0,0.0,0.0,0.0,28.98,83.91,999.2,0.0,4.81,87.83,0.0
2020-12-22 20:30:00,0.0,0.0,0.0,0.0,28.99,83.23,999.37,0.0,3.84,81.06,0.0
2020-12-22 20:45:00,0.0,0.0,0.0,0.0,28.82,84.35,999.59,0.0,3.51,95.37,0.0
2020-12-22 21:00:00,0.0,0.0,0.0,0.0,28.78,84.24,999.68,0.0,3.66,78.68,0.0
2020-12-22 21:15:00,0.0,0.0,0.0,0.0,28.74,84.39,999.95,0.0,3.05,88.56,0.0
2020-12-22 21:30:00,0.0,0.0,0.0,0.0,28.94,84.46,1000.04,0.0,3.41,93.66,0.0
2020-12-22 21:45:00,0.0,0.0,0.0,0.0,28.78,84.63,999.94,0.0,4.3,83.78,0.0
2020-12-22 22:00:00,0.0,0.0,0.0,0.0,28.7,85.17,1000.17,0.0,3.42,88.06,0.0
2020-12-22 22:15:00,0.0,0.0,0.0,0.0,28.72,85.21,1000.01,0.0,3.71,75.36,0.0
2020-12-22 22:30:00,0.0,0.0,0.0,0.0,28.53,85.58,999.73,0.0,3.46,72.6,0.0
2020-12-22 22:45:00,0.0,0.0,0.0,0.0,28.25,86.09,999.67,0.0,3.28,69.31,0.0
2020-12-22 23:00:00,0.0,0.0,0.0,0.0,28.26,85.97,999.68,0.0,2.83,69.78,0.0
2020-12-22 23:15:00,0.0,0.0,0.0,0.0,28.09,86.14,999.58,0.0,2.95,68.86,0.0
2020-12-22 23:30:00,0.0,0.0,0.0,0.0,28.04,85.54,999.38,0.0,3.01,61.11,0.0
2020-12-22 23:45:00,0.0,0.0,0.0,0.0,27.97,86.09,999.44,0.0,2.7,57.25,0.0
2020-12-23 00:00:00,0.0,0.0,0.0,0.0,28.08,86.0,999.39,0.0,1.91,53.77,0.0
2020-12-23 00:15:00,0.0,0.0,0.0,0.0,27.99,85.73,999.31,0.0,2.63,58.25,0.0
2020-12-23 00:30:00,0.0,0.0,0.0,0.0,28.16,85.95,999.08,0.0,2.61,63.49,0.0
2020-12-23 00:45:00,0.0,0.0,0.0,0.0,28.24,87.09,998.99,0.0,2.02,62.19,0.0
2020-12-23 01:00:00,0.0,0.0,0.0,0.0,27.61,88.68,998.89,0.0,2.34,50.91,0.0
2020-12-23 01:15:00,0.0,0.0,0.0,0.0,27.34,89.07,998.58,0.0,2.97,54.01,0.0
2020-12-23 01:30:00,0.0,0.0,0.0,0.0,27.29,89.14,998.44,0.0,2.41,58.39,0.0
2020-12-23 01:45:00,0.0,0.0,0.0,0.0,27.09,90.07,998.43,0.0,2.34,60.58,0.0
2020-12-23 02:00:00,0.0,0.0,0.0,0.0,26.81,90.5,998.29,0.0,2.69,62.29,0.0
2020-12-23 02:15:00,0.0,0.0,0.0,0.0,26.7,90.84,998.15,0.0,1.89,54.95,0.0
2020-12-23 02:30:00,0.0,0.0,0.0,0.0,26.72,90.92,998.07,0.0,1.58,59.03,0.0
2020-12-23 02:45:00,0.0,0.0,0.0,0.0,26.96,90.87,998.13,0.0,1.62,56.07,0.0
2020-12-23 03:00:00,0.0,0.0,0.0,0.0,27.23,90.41,998.23,0.0,2.84,57.62,0.0
2020-12-23 03:15:00,0.0,0.0,0.0,0.0,27.39,88.94,998.27,0.0,2.28,63.11,0.0
2020-12-23 03:30:00,0.0,0.0,0.0,0.0,27.29,88.51,998.45,0.0,2.39,58.9,0.0
2020-12-23 03:45:00,0.0,0.0,0.0,0.0,27.31,88.51,998.52,0.0,1.5,59.4,0.0
2020-12-23 04:00:00,0.0,0.0,0.0,0.0,27.37,88.6,998.7,0.0,2.3,64.1,0.0
2020-12-23 04:15:00,0.0,0.0,0.0,0.0,27.49,88.67,998.75,0.0,1.51,61.96,0.0
2020-12-23 04:30:00,0.0,0.0,0.0,0.0,27.5,88.87,998.86,0.0,1.85,60.71,0.0
2020-12-23 04:45:00,0.0,0.0,0.0,0.0,27.49,88.89,998.78,0.0,1.33,57.88,0.0
2020-12-23 05:00:00,0.0,0.0,0.0,0.0,27.61,88.75,998.82,0.0,1.86,65.77,0.0
2020-12-23 05:15:00,0.0,0.0,0.0,0.0,27.6,88.45,998.91,0.0,1.42,322.07,0.0
2020-12-23 05:30:00,0.0,0.0,0.0,0.0,27.65,89.38,999.2,0.0,1.08,347.28,0.0
2020-12-23 05:45:00,0.0,0.0,0.0,0.0,27.31,90.63,999.27,0.0,1.42,56.99,0.0
2020-12-23 06:00:00,9.25,9.47,0.0,0.0,27.21,90.84,999.54,0.0,1.43,358.43,0.0
2020-12-23 06:15:00,29.21,29.28,0.0,0.0,27.54,90.58,999.65,0.0,1.07,350.57,0.0
2020-12-23 06:30:00,69.4,89.14,151.78,154.16,28.33,89.74,999.88,0.0,1.18,67.76,0.0
2020-12-23 06:45:00,85.74,141.79,295.57,293.97,29.31,88.23,999.87,0.0,1.22,321.74,0.0
2020-12-23 07:00:00,120.82,188.9,364.52,359.03,29.5,85.95,999.99,0.0,2.13,145.0,0.0
2020-12-23 07:15:00,141.21,202.56,235.97,237.63,29.69,85.02,1000.04,0.0,2.0,66.79,0.0
2020-12-23 07:30:00,286.14,467.34,517.36,515.57,31.25,85.63,1000.27,0.0,3.21,77.63,0.0
2020-12-23 07:45:00,291.06,500.15,530.15,527.79,31.34,81.59,1000.37,0.0,4.16,74.22,0.0
2020-12-23 08:00:00,248.07,523.97,627.54,620.82,31.21,83.59,1000.51,0.0,3.41,70.7,0.0
2020-12-23 08:15:00,312.26,613.02,613.59,610.39,30.91,84.9,1000.53,0.0,2.92,79.04,0.0
2020-12-23 08:30:00,281.01,494.11,411.39,402.06,31.29,83.4,1000.65,0.0,3.66,74.91,1.0
2020-12-23 08:45:00,321.25,676.91,737.45,735.7,30.7,83.37,1000.7,0.0,3.72,93.08,0.0
2020-12-23 09:00:00,242.56,696.23,781.9,783.54,30.92,81.58,1000.72,0.0,3.66,76.58,0.0
2020-12-23 09:15:00,326.52,890.0,799.22,801.57,32.41,78.58,1000.64,0.0,4.07,84.68,0.0
2020-12-23 09:30:00,386.47,939.54,797.13,797.28,32.84,78.42,1000.67,0.0,4.39,91.67,0.0
2020-12-23 09:45:00,407.12,985.83,810.87,810.13,32.84,79.11,1000.67,0.0,4.87,74.11,0.0
2020-12-23 10:00:00,456.64,1127.93,848.18,850.63,34.13,78.23,1000.36,0.0,5.32,69.27,0.0
2020-12-23 10:15:00,446.57,826.17,563.74,568.95,33.75,80.34,1000.16,0.0,4.79,75.75,0.0
2020-12-23 10:30:00,360.7,1064.67,874.83,874.88,32.39,79.31,1000.18,0.0,5.72,79.59,0.0
2020-12-23 10:45:00,539.48,1147.16,859.83,859.24,34.65,74.95,1000.11,0.0,3.84,340.59,0.0
2020-12-23 11:00:00,546.39,1147.24,852.08,852.32,34.13,73.76,999.89,0.0,4.75,78.16,0.0
2020-12-23 11:15:00,455.98,1245.97,883.54,884.95,29.91,80.13,1000.01,0.0,4.92,358.85,0.0
2020-12-23 11:30:00,557.05,1250.56,900.36,899.47,31.18,82.24,999.99,0.0,4.57,51.13,0.0
2020-12-23 11:45:00,601.0,1247.13,758.11,729.38,27.59,93.94,1000.02,0.2,4.34,66.92,0.0
2020-12-23 12:00:00,452.08,496.88,42.05,49.43,24.69,97.17,999.96,0.0,3.82,62.58,0.0
2020-12-23 12:15:00,286.46,286.04,0.67,3.29,24.08,97.25,999.63,0.0,2.91,80.89,0.0
2020-12-23 12:30:00,540.23,562.62,34.64,23.47,25.58,95.05,999.68,0.0,1.81,111.43,0.0
2020-12-23 12:45:00,673.0,1412.69,808.39,780.07,28.61,88.76,999.66,0.0,1.5,349.19,0.0
2020-12-23 13:00:00,555.57,568.47,16.58,13.63,29.7,80.86,999.65,0.0,1.38,351.78,0.0
2020-12-23 13:15:00,604.42,678.2,94.56,93.22,30.57,78.3,999.53,0.0,1.51,78.19,0.0
2020-12-23 13:30:00,498.52,509.3,26.52,24.52,30.84,76.69,999.41,0.0,2.68,105.53,0.0
2020-12-23 13:45:00,466.35,466.08,21.6,16.61,28.67,75.6,999.13,0.0,3.03,73.85,0.0
2020-12-23 14:00:00,575.36,840.94,369.41,365.48,29.12,75.67,999.1,0.0,3.1,130.3,0.0
2020-12-23 14:15:00,500.36,1222.93,889.31,889.14,32.1,72.31,998.76,0.0,2.75,102.24,0.0
2020-12-23 14:30:00,365.2,948.06,869.27,873.33,31.9,71.22,998.58,0.0,2.9,95.14,0.0
2020-12-23 14:45:00,310.42,962.0,867.87,875.43,33.54,71.3,998.14,0.0,2.9,100.62,0.0
2020-12-23 15:00:00,394.87,1002.18,867.96,872.41,31.92,72.91,998.03,0.0,4.25,74.85,0.0
2020-12-23 15:15:00,446.79,967.71,847.27,850.28,32.39,69.92,997.86,0.0,3.6,69.26,0.0
2020-12-23 15:30:00,359.55,889.4,866.97,870.35,32.2,68.94,997.76,0.0,4.12,65.97,0.0
2020-12-23 15:45:00,342.07,858.35,848.84,857.76,31.42,70.09,997.57,0.0,4.01,62.85,0.0
2020-12-23 16:00:00,302.17,773.9,823.05,825.55,31.81,75.35,997.39,0.0,3.99,61.56,0.0
2020-12-23 16:15:00,222.09,499.78,757.4,761.2,30.87,77.11,997.16,0.0,3.16,79.8,0.0
2020-12-23 16:30:00,132.84,495.65,754.62,760.85,30.77,78.52,997.1,0.0,4.2,84.41,0.0
2020-12-23 16:45:00,132.93,419.52,676.99,685.21,30.08,77.79,997.09,0.0,4.07,88.53,0.0
2020-12-23 17:00:00,111.59,355.99,663.48,666.29,30.88,78.23,997.19,0.0,3.29,100.77,0.0
2020-12-23 17:15:00,103.03,298.99,620.24,623.69,31.31,69.22,997.14,0.0,2.85,97.3,0.0
2020-12-23 17:30:00,90.53,228.8,535.03,538.28,30.96,70.49,997.29,0.0,3.35,71.23,0.0
2020-12-23 17:45:00,61.46,157.2,461.28,481.65,30.26,70.29,997.19,0.0,3.16,72.29,0.0
2020-12-23 18:00:00,43.79,93.03,336.52,351.11,29.7,73.04,997.39,0.0,3.76,75.14,0.0
2020-12-23 18:15:00,29.19,42.84,0.0,0.0,29.27,76.09,997.33,0.0,3.5,80.07,0.0
2020-12-23 18:30:00,10.75,10.76,0.0,0.0,28.66,79.32,997.54,0.0,3.26,89.09,0.0
2020-12-23 18:45:00,0.0,0.0,0.0,0.0,28.21,80.73,997.68,0.0,2.65,93.97,0.0
2020-12-23 19:00:00,0.0,0.0,0.0,0.0,27.89,82.21,997.89,0.0,2.2,91.88,0.0
2020-12-23 19:15:00,0.0,0.0,0.0,0.0,27.75,83.66,997.79,0.0,2.41,80.19,0.0
2020-12-23 19:30:00,0.0,0.0,0.0,0.0,27.7,85.7,997.76,0.0,2.88,72.12,0.0
2020-12-23 19:45:00,0.0,0.0,0.0,0.0,27.81,86.23,997.96,0.0,3.13,60.58,0.0
2020-12-23 20:00:00,0.0,0.0,0.0,0.0,28.22,85.77,998.16,0.0,3.56,77.54,0.0
2020-12-23 20:15:00,0.0,0.0,0.0,0.0,28.34,83.96,998.24,0.0,3.25,68.34,0.0
2020-12-23 20:30:00,0.0,0.0,0.0,0.0,28.29,85.29,998.37,0.0,3.41,61.27,0.0
2020-12-23 20:45:00,0.0,0.0,0.0,0.0,28.05,86.02,998.42,0.0,2.14,56.58,0.0
2020-12-23 21:00:00,0.0,0.0,0.0,0.0,27.84,86.66,998.65,0.0,3.01,72.25,0.0
2020-12-23 21:15:00,0.0,0.0,0.0,0.0,27.83,87.43,998.89,0.0,2.54,61.01,0.0
2020-12-23 21:30:00,0.0,0.0,0.0,0.0,27.95,87.39,998.95,0.0,2.54,59.63,0.0
2020-12-23 21:45:00,0.0,0.0,0.0,0.0,27.84,88.41,998.8,0.0,3.24,52.83,0.0
2020-12-23 22:00:00,0.0,0.0,0.0,0.0,27.7,89.01,999.09,0.0,2.16,58.79,0.0
2020-12-23 22:15:00,0.0,0.0,0.0,0.0,27.47,89.41,999.07,0.0,1.69,61.35,0.0
2020-12-23 22:30:00,0.0,0.0,0.0,0.0,27.45,89.5,999.11,0.0,2.08,50.76,0.0
2020-12-23 22:45:00,0.0,0.0,0.0,0.0,27.24,90.4,998.91,0.0,2.54,49.73,0.0
2020-12-23 23:00:00,0.0,0.0,0.0,0.0,27.24,90.92,998.9,0.0,2.0,50.26,0.0
2020-12-23 23:15:00,0.0,0.0,0.0,0.0,27.17,91.65,998.81,0.0,1.51,61.76,0.0
2020-12-23 23:30:00,0.0,0.0,0.0,0.0,27.0,92.08,998.79,0.0,1.99,53.61,0.0
2020-12-23 23:45:00,0.0,0.0,0.0,0.0,26.88,92.48,998.57,0.0,2.08,157.31,0.0
2020-12-24 00:00:00,0.0,0.0,0.0,0.0,26.69,93.28,998.48,0.0,1.64,343.99,0.0
2020-12-24 00:15:00,0.0,0.0,0.0,0.0,26.59,93.64,998.42,0.0,0.94,57.98,0.0
2020-12-24 00:30:00,0.0,0.0,0.0,0.0,26.39,94.28,998.27,0.0,1.19,71.11,0.0
2020-12-24 00:45:00,0.0,0.0,0.0,0.0,26.18,95.01,998.18,0.0,1.06,68.4,0.0
2020-12-24 01:00:00,0.0,0.0,0.0,0.0,26.03,94.96,997.97,0.0,1.28,45.29,0.0
2020-12-24 01:15:00,0.0,0.0,0.0,0.0,25.8,95.57,997.78,0.0,1.19,237.39,0.0
2020-12-24 01:30:00,0.0,0.0,0.0,0.0,25.93,95.74,997.79,0.0,1.19,355.69,0.0
